Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,,
2012-06-06,14.4246244430542,14.460049629211426,14.494918823242188,14.286700248718262,14.358181953430176,84146223
2012-06-07,14.366487503051758,14.401768684387207,14.642367362976074,14.377360343933105,14.635144233703613,70603652
2012-06-08,14.42164421081543,14.457060813903809,14.470760345458984,14.310858726501465,14.342491149902344,56627461
2012-06-11,14.124738693237305,14.15942668914795,14.578356742858887,14.11434555053711,14.55070972442627,106842978
2012-06-12,14.040264129638672,14.07474422454834,14.204258918762207,13.912352561950684,14.191058158874512,129451404
2012-06-13,13.940633773803711,13.974868774414062,14.12206745147705,13.914843559265137,13.990559577941895,78460993
2012-06-14,13.889947891235352,13.92405891418457,14.073996543884277,13.861044883728027,13.980098724365234,94147570
2012-06-15,14.025604248046875,14.060049057006836,14.060298919677734,13.875242233276367,13.956189155578613,120497969
2012-06-18,14.183127403259277,14.217958450317383,14.301644325256348,13.929040908813477,14.012975692749023,100250360
2012-06-19,14.448478698730469,14.48396110534668,14.552453994750977,14.274496078491211,14.286202430725098,83359284
2012-06-20,14.348597526550293,14.383835792541504,14.445853233337402,14.284209251403809,14.441121101379395,94219840
2012-06-21,14.042996406555176,14.077484130859375,14.44186782836914,14.040621757507324,14.44186782836914,80753554
2012-06-22,14.198779106140137,14.233649253845215,14.233649253845215,14.092677116394043,14.146973609924316,89450029
2012-06-25,13.93094253540039,13.965154647827148,14.149214744567871,13.881717681884766,14.13028621673584,63501129
2012-06-26,14.029829025268555,14.064284324645996,14.112104415893555,13.934768676757812,14.016463279724121,54210435
2012-06-27,14.144615173339844,14.179351806640625,14.296163558959961,14.09765911102295,14.139501571655273,67945726
2012-06-28,14.020635604858398,14.055068016052246,14.102889060974121,13.878231048583984,14.094670295715332,77124000
2012-06-29,14.412202835083008,14.447596549987793,14.449090957641602,14.251582145690918,14.320323944091797,101157748
2012-07-02,14.422141075134277,14.457559585571289,14.520572662353516,14.35867977142334,14.491183280944824,66468209
2012-07-03,14.60500431060791,14.64087200164795,14.655318260192871,14.396039962768555,14.446102142333984,47758342
2012-07-05,14.80600643157959,14.842367172241211,14.945481300354004,14.65855598449707,14.66403579711914,94187720
2012-07-06,14.559041023254395,14.594795227050781,14.782590866088867,14.516090393066406,14.755941390991211,86796118
2012-07-09,14.559785842895508,14.595541954040527,14.660051345825195,14.4769868850708,14.569141387939453,68861145
2012-07-10,14.452702522277832,14.488195419311523,14.75544261932373,14.414470672607422,14.699651718139648,77212330
2012-07-11,14.191574096679688,14.226426124572754,14.392304420471191,14.070758819580078,14.35369873046875,140496649
2012-07-12,14.173933982849121,14.208742141723633,14.244856834411621,13.999774932861328,14.125056266784668,92738308
2012-07-13,14.324000358581543,14.359177589416504,14.4246826171875,14.160672187805176,14.250335693359375,79336261
2012-07-16,14.284248352050781,14.319328308105469,14.425679206848145,14.241121292114258,14.35544204711914,58723287
2012-07-17,14.329218864440918,14.364409446716309,14.462540626525879,14.156935691833496,14.406749725341797,67455897
2012-07-18,14.429346084594727,14.464781761169434,14.537758827209473,14.349465370178223,14.370635032653809,62160121
2012-07-19,14.73494815826416,14.771134376525879,14.9061279296875,14.595293045043945,14.598779678344727,187688877
2012-07-20,15.1762056350708,15.213476181030273,15.266278266906738,14.898655891418457,15.1621675491333,259517101
2012-07-23,15.292731285095215,15.33028793334961,15.401022911071777,14.900400161743164,14.955941200256348,143002005
2012-07-24,15.095458984375,15.132530212402344,15.390562057495117,15.052081108093262,15.317585945129395,80677269
2012-07-25,15.105892181396484,15.142990112304688,15.277236938476562,15.07773494720459,15.151209831237793,73193322
2012-07-26,15.239314079284668,15.276739120483398,15.364160537719727,15.19379997253418,15.317585945129395,67660662
2012-07-27,15.775979995727539,15.814723014831543,15.815718650817871,15.379853248596191,15.414472579956055,142520206
2012-07-30,15.709890365600586,15.7484712600708,16.005008697509766,15.678731918334961,15.84187126159668,87795852
2012-07-31,15.72653579711914,15.765157699584961,15.853078842163086,15.646851539611816,15.647848129272461,74903709
2012-08-01,15.719330787658691,15.7579345703125,15.928048133850098,15.725557327270508,15.873003959655762,74060561
2012-08-02,15.621687889099121,15.660052299499512,15.891185760498047,15.527050971984863,15.579355239868164,79404516
2012-08-03,15.934247016906738,15.97337818145752,16.03290557861328,15.844112396240234,15.940252304077148,76168432
2012-08-06,15.97126579284668,16.010488510131836,16.17387580871582,15.920825004577637,15.930538177490234,71563235
2012-08-07,15.914618492126465,15.953701972961426,16.046354293823242,15.85233211517334,15.984834671020508,79569131
2012-08-08,15.956607818603516,15.995794296264648,16.086454391479492,15.902892112731934,15.916590690612793,53086237
2012-08-09,15.959589004516602,15.998783111572266,16.098907470703125,15.978110313415527,16.052581787109375,42972470
2012-08-10,15.950892448425293,15.99006462097168,15.99604320526123,15.843862533569336,15.905134201049805,57599089
2012-08-13,16.398365020751953,16.438634872436523,16.442121505737305,16.10662841796875,16.125059127807617,131205956
2012-08-14,16.6132755279541,16.654075622558594,16.758434295654297,16.41347885131836,16.41970443725586,147016998
2012-08-15,16.58544921875,16.62618064880371,16.793304443359375,16.540502548217773,16.694425582885742,96789436
2012-08-16,16.717876434326172,16.75893211364746,16.80301856994629,16.614723205566406,16.62543487548828,68965534
2012-08-17,16.8239688873291,16.865285873413086,16.868024826049805,16.729793548583984,16.790067672729492,87434502
2012-08-20,16.78421401977539,16.8254337310791,16.90837287902832,16.75370216369629,16.824438095092773,70587592
2012-08-21,16.634397506713867,16.675247192382812,16.886703491210938,16.492431640625,16.764911651611328,89221174
2012-08-22,16.824962615966797,16.866281509399414,16.951461791992188,16.60525894165039,16.622196197509766,76654246
2012-08-23,16.815521240234375,16.8568172454834,16.94847297668457,16.712358474731445,16.79380226135254,71635505
2012-08-24,16.860986709594727,16.902395248413086,16.947725296020508,16.78907012939453,16.826929092407227,57277890
2012-08-27,16.6271915435791,16.66802406311035,16.73726463317871,16.419456481933594,16.512855529785156,104939872
2012-08-28,16.826702117919922,16.868024826049805,16.877239227294922,16.556442260742188,16.562917709350586,82652646
2012-08-29,17.094039916992188,17.13602066040039,17.160429000854492,16.840627670288086,16.871013641357422,120060335
2012-08-30,16.936767578125,16.978361129760742,17.12057876586914,16.941001892089844,17.04212188720703,65319921
2012-08-31,17.0214900970459,17.06329345703125,17.150217056274414,16.93751335144043,17.036144256591797,85402916
2012-09-04,16.920866012573242,16.962421417236328,17.061050415039062,16.774625778198242,17.049842834472656,75867307
2012-09-05,16.912914276123047,16.954450607299805,17.098411560058594,16.915098190307617,16.9365177154541,68584110
2012-09-06,17.377031326293945,17.419706344604492,17.43191146850586,17.054325103759766,17.0849609375,122196311
2012-09-07,17.544740676879883,17.587827682495117,17.739757537841797,17.376617431640625,17.434650421142578,129804723
2012-09-10,17.41107177734375,17.453828811645508,17.753704071044922,17.394550323486328,17.677738189697266,102783820
2012-09-11,17.197895050048828,17.240129470825195,17.45083999633789,17.210491180419922,17.383840560913086,75232938
2012-09-12,17.165346145629883,17.207502365112305,17.307876586914062,16.95843505859375,17.170888900756836,106088160
2012-09-13,17.54200553894043,17.585086822509766,17.658809661865234,17.199033737182617,17.26254653930664,106758663
2012-09-14,17.632444381713867,17.67574691772461,17.75843620300293,17.60924530029297,17.67375373840332,105132591
2012-09-17,17.63990020751953,17.68321990966797,17.755447387695312,17.55918312072754,17.63664436340332,60558139
2012-09-18,17.84611701965332,17.889944076538086,17.8994083404541,17.603517532348633,17.6284236907959,82981875
2012-09-19,18.075193405151367,18.119583129882812,18.145984649658203,17.843368530273438,17.87051773071289,124396528
2012-09-20,18.090599060058594,18.135025024414062,18.21622085571289,17.96316909790039,18.04411506652832,116731906
2012-09-21,18.23644256591797,18.281227111816406,18.304391860961914,18.184839248657227,18.236894607543945,255317419
2012-09-24,18.618816375732422,18.664541244506836,18.680978775024414,18.188077926635742,18.206756591796875,143086320
2012-09-25,18.61334991455078,18.659061431884766,19.05084228515625,18.621700286865234,18.75594711303711,243248350
2012-09-26,18.720186233520508,18.766159057617188,18.95993423461914,18.45582389831543,18.676246643066406,227766537
2012-09-27,18.79571533203125,18.841875076293945,18.999784469604492,18.721078872680664,18.927804946899414,157833389
2012-09-28,18.74602508544922,18.792062759399414,18.9116153717041,18.70862579345703,18.783344268798828,111757330
2012-10-01,18.92690086364746,18.9733829498291,19.05358123779297,18.834653854370117,18.90538787841797,127194978
2012-10-02,18.807891845703125,18.854080200195312,19.07823944091797,18.686708450317383,19.058563232421875,112026334
2012-10-03,18.94478988647461,18.991315841674805,19.026683807373047,18.734777450561523,18.82244873046875,88663090
2012-10-04,19.082683563232422,19.129547119140625,19.175376892089844,18.914104461669922,18.997543334960938,98535958
2012-10-05,19.07274627685547,19.119585037231445,19.287206649780273,19.053831100463867,19.195798873901367,109846193
2012-10-08,18.829011917114258,18.87525177001953,19.01821517944336,18.783344268798828,18.953956604003906,78637653
2012-10-09,18.487384796142578,18.532785415649414,18.961925506591797,18.49393081665039,18.92082977294922,120578269
2012-10-10,18.499061584472656,18.544490814208984,18.61846351623535,18.38832664489746,18.477243423461914,81901842
2012-10-11,18.670991897583008,18.71684455871582,18.89168930053711,18.687206268310547,18.752212524414062,95713418
2012-10-12,18.503780364990234,18.549222946166992,18.80127716064453,18.53303337097168,18.72606086730957,96528461
2012-10-15,18.410112380981445,18.455324172973633,18.526308059692383,18.19928550720215,18.47923469543457,121216653
2012-10-16,18.502538681030273,18.547977447509766,18.60501480102539,18.34274673461914,18.434154510498047,82636586
2012-10-17,18.770620346069336,18.81671905517578,18.837890625,18.43739128112793,18.529298782348633,92059774
2012-10-18,17.267711639404297,17.310117721557617,18.914602279663086,16.836891174316406,18.81796646118164,499561487
2012-10-19,16.939498901367188,16.98110008239746,17.601524353027344,16.73726463317871,17.57362937927246,461009524
2012-10-22,16.861984252929688,16.903392791748047,17.051836013793945,16.67997932434082,16.961673736572266,162832055
2012-10-23,16.903722763061523,16.945234298706055,17.119083404541016,16.73726463317871,16.73751449584961,117101285
2012-10-24,16.827943801879883,16.86927032470703,17.110864639282227,16.818708419799805,17.10588264465332,100234300
2012-10-25,16.839372634887695,16.880727767944336,16.986331939697266,16.774873733520508,16.9365177154541,96403996
2012-10-26,16.774526596069336,16.81572151184082,17.011985778808594,16.71733856201172,16.84934425354004,78324483
2012-10-31,16.902481079101562,16.94399070739746,16.961423873901367,16.81198501586914,16.93303108215332,61710442
2012-11-01,17.08360481262207,17.125558853149414,17.20800018310547,16.90463638305664,16.92406463623047,82311371
2012-11-02,17.0918025970459,17.133777618408203,17.323816299438477,17.120080947875977,17.304887771606445,93324497
2012-11-05,16.968568801879883,17.01024055480957,17.107376098632812,16.825931549072266,17.04859733581543,65681270
2012-11-06,16.937759399414062,16.97935676574707,17.098411560058594,16.87549591064453,17.07300567626953,63549309
2012-11-07,16.575016021728516,16.615720748901367,16.892433166503906,16.60002899169922,16.81198501586914,89626688
2012-11-08,16.206554412841797,16.246355056762695,16.72456169128418,16.219953536987305,16.692432403564453,104269368
2012-11-09,16.47339630126953,16.513851165771484,16.646106719970703,16.19679069519043,16.305133819580078,125030896
2012-11-12,16.54470443725586,16.58533477783203,16.682470321655273,16.460054397583008,16.531784057617188,56446786
2012-11-13,16.37451171875,16.414724349975586,16.627674102783203,16.39430046081543,16.513105392456055,64007018
2012-11-14,16.2130126953125,16.252830505371094,16.4926815032959,16.201772689819336,16.454822540283203,66986143
2012-11-15,16.081581115722656,16.121074676513672,16.438385009765625,16.03738784790039,16.18931770324707,74233205
2012-11-16,16.079593658447266,16.119081497192383,16.264537811279297,15.840624809265137,16.08944320678711,138043489
2012-11-19,16.602096557617188,16.642868041992188,16.660551071166992,16.327051162719727,16.33128547668457,95083064
2012-11-20,16.64582633972168,16.686704635620117,16.886703491210938,16.552207946777344,16.675247192382812,83861158
2012-11-21,16.54395866394043,16.58458709716797,16.682470321655273,16.448347091674805,16.662296295166016,84804682
2012-11-23,16.596132278442383,16.636890411376953,16.687450408935547,16.590314865112305,16.686704635620117,37038310
2012-11-26,16.426687240600586,16.46702766418457,16.61273193359375,16.413976669311523,16.598783493041992,88514535
2012-11-27,16.66421127319336,16.705135345458984,16.81198501586914,16.388572692871094,16.44261932373047,100724129
2012-11-28,16.986209869384766,17.027925491333008,17.058809280395508,16.5352725982666,16.63788604736328,122136087
2012-11-29,17.190441131591797,17.23265838623047,17.2827205657959,16.986331939697266,17.130290985107422,111476280
2012-11-30,17.3514404296875,17.394052505493164,17.41522216796875,17.078237533569336,17.218212127685547,127018318
2012-12-03,17.273921966552734,17.316343307495117,17.581350326538086,17.28795051574707,17.490442276000977,88028721
2012-12-04,17.16907501220703,17.211238861083984,17.32282066345215,17.0784854888916,17.310117721557617,79966615
2012-12-05,17.08932113647461,17.131288528442383,17.297664642333984,16.994550704956055,17.239133834838867,74775229
2012-12-06,17.171560287475586,17.213729858398438,17.32530975341797,17.048847198486328,17.125558853149414,58711242
2012-12-07,16.99962615966797,17.04137420654297,17.35694122314453,16.99679183959961,17.310117721557617,77059760
2012-12-10,17.02968978881836,17.07151222229004,17.226680755615234,17.030914306640625,17.070764541625977,54872909
2012-12-11,17.31441879272461,17.35694122314453,17.482471466064453,17.12879753112793,17.185583114624023,107906951
2012-12-12,17.331315994262695,17.373878479003906,17.52207374572754,17.272258758544922,17.41547393798828,97403730
2012-12-13,17.45902442932129,17.50189971923828,17.844863891601562,17.423442840576172,17.83116340637207,138312493
2012-12-14,17.440635681152344,17.48346710205078,17.62942123413086,17.39554786682129,17.413978576660156,85523366
2012-12-17,17.908233642578125,17.952211380004883,17.98060417175293,17.534774780273438,17.571636199951172,121871097
2012-12-18,17.915437698364258,17.959434509277344,18.159433364868164,17.80949592590332,17.848100662231445,120646524
2012-12-19,17.891584396362305,17.935522079467773,18.007503509521484,17.850093841552734,17.95046615600586,77031655
2012-12-20,17.947486877441406,17.99156379699707,18.048599243164062,17.857315063476562,18.013978958129883,66528434
2012-12-21,17.780275344848633,17.82394027709961,17.90339469909668,17.69666862487793,17.782596588134766,141568653
2012-12-24,17.627973556518555,17.6712646484375,17.812734603881836,17.620702743530273,17.796045303344727,33762076
2012-12-26,17.612319946289062,17.65557289123535,17.755447387695312,17.49467658996582,17.63564682006836,47473277
2012-12-27,17.5482177734375,17.591312408447266,17.65482521057129,17.4000301361084,17.612483978271484,66142994
2012-12-28,17.392189025878906,17.434900283813477,17.60675621032715,17.434900283813477,17.476743698120117,56290202
2012-12-31,17.575298309326172,17.61846160888672,17.697914123535156,17.335023880004883,17.434650421142578,80195470
2013-01-02,17.9695987701416,18.013729095458984,18.10713005065918,17.84685516357422,17.918338775634766,102033017
2013-01-03,17.98003578186035,18.02419090270996,18.22991943359375,17.950716018676758,18.055572509765625,93075567
2013-01-04,18.3353271484375,18.380355834960938,18.467529296875,18.124067306518555,18.16541290283203,110954331
2013-01-07,18.255325317382812,18.30015754699707,18.41547393798828,18.19629669189453,18.317590713500977,66476239
2013-01-08,18.21929931640625,18.264041900634766,18.338762283325195,18.043119430541992,18.319833755493164,67295297
2013-01-09,18.339054107666016,18.384092330932617,18.389820098876953,18.14698028564453,18.238388061523438,81291563
2013-01-10,18.422534942626953,18.467777252197266,18.555450439453125,18.269023895263672,18.501401901245117,73703226
2013-01-11,18.385515213012695,18.430667877197266,18.491439819335938,18.338762283325195,18.480730056762695,51600690
2013-01-14,17.9695987701416,18.013729095458984,18.48571014404297,17.991313934326172,18.3561954498291,114985384
2013-01-15,18.01133918762207,18.055572509765625,18.30638313293457,17.736021041870117,17.916095733642578,157696879
2013-01-16,17.769344329833984,17.8129825592041,18.040878295898438,17.775123596191406,17.9925594329834,81239368
2013-01-17,17.673192977905273,17.716594696044922,17.923816680908203,17.709121704101562,17.875747680664062,88791570
2013-01-18,17.503992080688477,17.546979904174805,17.752708435058594,17.467775344848633,17.69268226623535,129555794
2013-01-22,17.463245391845703,17.506132125854492,17.567651748657227,17.323068618774414,17.550716400146484,152264594
2013-01-23,18.423030853271484,18.46827507019043,18.655075073242188,18.326059341430664,18.33104133605957,237249950
2013-01-24,18.738819122314453,18.784839630126953,18.850095748901367,18.443618774414062,18.461801528930664,135815168
2013-01-25,18.725404739379883,18.771390914916992,18.891191482543945,18.686208724975586,18.699161529541016,89369729
2013-01-28,18.652359008789062,18.698165893554688,18.819459915161133,18.627429962158203,18.723819732666016,65327951
2013-01-29,18.725650787353516,18.771638870239258,18.853084564208984,18.59380531311035,18.599035263061523,70145942
2013-01-30,18.729379653930664,18.775375366210938,18.95271110534668,18.752460479736328,18.773134231567383,69579828
2013-01-31,18.775590896606445,18.821701049804688,18.869770050048828,18.686208724975586,18.692684173583984,65613015
2013-02-01,19.270267486572266,19.31759262084961,19.342500686645508,18.88172721862793,18.88421630859375,150405652
